ROU,Romania,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Median,,,,,,100.1688,98.5852,97.5226,96.4090,93.7236,88.1526,79.8250,69.8340,60.2967,54.4950,54.3787,58.3097,62.7007,64.3649,62.3487,56.8522,50.5627,46.3714,44.9433,44.3086,42.7464,40.5027,38.6300,37.5615,36.7747,35.7427,34.3904,32.8244,31.3840,30.7794,31.6054,33.2886,34.5086,34.3382,33.1245,31.3879,29.6772,28.4499,27.8615,27.5789,27.2946,26.7624,25.7791,24.3721,22.8717,21.5777,20.6369,20.1106,19.8725,19.3871,18.2097,16.6127,15.1114,13.9532,13.0722,12.3878,11.8050,11.2031,10.5392,9.8564,9.1933,8.5433,7.8842,7.2543,6.7866,6.5695,6.5443,6.5920,6.6343
ROU,Romania,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Upper,,,,,,127.1113,112.6788,105.6429,101.3973,96.7686,90.3249,81.8160,71.6585,61.7212,56.0008,55.7544,59.7439,64.3630,65.9261,63.9810,58.1998,51.8097,47.6433,45.9772,45.5008,43.8316,41.5074,39.6598,38.5692,38.0110,36.8015,35.2677,33.7175,32.1098,31.5701,32.3520,34.0771,35.4149,35.1218,33.9881,32.1505,30.3887,29.1862,28.4856,28.3009,27.9586,27.4094,26.4546,24.9238,23.4577,22.0949,21.1290,20.6377,20.3313,19.9100,18.6599,17.0123,15.5087,14.2745,13.4122,12.6893,12.0914,11.4899,10.7807,10.1171,9.4200,8.7506,8.0846,7.4266,6.9714,6.7424,6.7374,6.8009,6.9455
RUS,Russian Federation,Europe and Northern America,Europe,Eastern Europe and Central Asia,Non-programme countries,Lower,,,,,,,,,45.7761,43.9939,42.0082,39.8071,37.5723,35.4451,33.5232,31.9124,30.5181,29.3825,28.4813,27.7647,27.2437,26.8167,26.5353,26.3351,26.2496,26.2131,26.2437,26.3887,26.5401,26.6351,26.6078,26.4156,26.1022,25.6817,25.1569,24.5359,23.7879,22.9855,22.1998,21.5892,21.2566,21.1430,21.2903,21.5106,21.6202,21.5376,21.2610,20.9002,20.4283,19.7961,19.0149,18.0524,16.9692,15.8168,14.6749,13.6046,12.6120,11.7559,11.0501,10.5389,10.2197,9.9605,9.6788,9.2934,8.7568,8.0977,7.4003,6.7638,6.2082,5.7056,5.2383,4.8012,4.3902,4.0012
RUS,Russian Federation,Europe and Northern America,Europe,Eastern Europe and Central Asia,Non-programme countries,Median,,,,,,,,,52.2819,48.7757,45.5393,42.5706,39.9232,37.5789,35.5242,33.7899,32.3477,31.1418,30.1852,29.4263,28.8329,28.3875,28.0601,27.8327,27.6986,27.6319,27.6057,27.5995,27.5734,27.4607,27.2508,26.9607,26.6075,26.1727,25.6389,24.9966,24.2493,23.4199,22.6254,22.0053,21.6552,21.5580,21.6881,21.9220,22.0468,21.9520,21.6894,21.3190,20.8334,20.1938,19.3835,18.4095,17.3000,16.1237,14.9587,13.8576,12.8558,11.9756,11.2599,10.7451,10.4107,10.1527,9.8640,9.4687,8.9243,8.2459,7.5436,6.8982,6.3319,5.8380,5.4138,5.0509,4.7477,4.4979
RUS,Russian Federation,Europe and Northern America,Europe,Eastern Europe and Central Asia,Non-programme countries,Upper,,,,,,,,,59.7621,54.1812,49.4517,45.5341,42.4635,39.8653,37.7022,35.8292,34.2988,33.0044,31.9746,31.1234,30.4780,30.0034,29.6558,29.4192,29.2405,29.1060,28.9816,28.8249,28.6204,28.3242,27.9356,27.5368,27.1189,26.6702,26.1306,25.4555,24.7029,23.8537,23.0404,22.4263,22.0575,21.9706,22.1099,22.3424,22.4780,22.3700,22.1010,21.7232,21.2402,20.5921,19.7586,18.7752,17.6370,16.4391,15.2513,14.1198,13.1078,12.2125,11.4806,10.9566,10.6108,10.3543,10.0523,9.6500,9.0984,8.4070,7.6964,7.0385,6.4601,5.9703,5.5906,5.3167,5.1413,5.0480
RWA,Rwanda,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Lower,,,,,,,195.4228,202.6321,205.2556,202.8135,199.0225,194.8944,192.8188,191.7562,191.6058,192.2621,193.3129,195.9917,199.2884,202.6965,205.7491,208.7655,212.2658,216.3051,222.4414,228.9959,233.1326,233.6199,228.6411,217.9292,203.2033,187.3434,173.4980,162.0421,154.5690,149.9113,145.9192,141.9754,139.1220,138.7012,142.1067,150.4842,164.5904,180.7671,364.0978,204.5622,208.2554,208.5353,201.8465,189.3552,173.0780,155.6516,139.2399,123.9356,109.6663,97.1218,86.2382,77.5111,69.6344,62.9408,57.0385,51.7224,47.6837,44.5333,42.2029,40.3716,38.7028,37.3874,36.3711,35.5794,34.8806,34.0213,32.8459,30.9578
RWA,Rwanda,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Median,,,,,,,249.3739,243.2634,236.5660,230.1546,224.1597,218.7627,215.0646,212.6656,211.2656,210.9837,211.9465,214.1163,216.9347,219.7658,222.6373,225.8307,229.4743,234.1220,240.1976,246.3740,250.7282,251.0902,245.7307,233.9523,218.2219,201.3396,186.0953,174.0153,165.9041,160.7215,156.3018,151.7183,148.3461,147.7991,151.3501,160.3499,175.3419,193.1296,388.9764,218.2037,221.9419,221.8609,214.9123,201.8514,184.8645,166.7590,149.3703,133.2656,118.1059,104.8950,93.7164,84.4735,76.2402,69.2471,63.2747,58.0862,54.4701,51.7256,49.6133,47.7697,46.3197,45.2025,44.3330,43.4428,42.4624,41.5808,40.8224,40.0146
RWA,Rwanda,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Upper,,,,,,,325.9938,296.8072,276.3213,262.1403,253.3850,246.8145,241.3803,237.5183,234.5383,232.8292,233.0889,234.1212,236.4002,238.9318,241.4720,244.8307,248.5099,253.5455,259.3579,264.9533,269.3786,269.5514,264.2812,251.3950,234.2257,215.9070,199.0942,186.4134,177.7290,171.8563,167.2529,161.6177,157.8807,157.2976,161.0783,170.5964,186.7753,206.4560,415.5512,232.2911,236.4231,235.5727,228.2814,214.4406,196.6662,177.9179,159.5900,142.6819,126.9288,113.1386,101.4171,91.6126,83.2731,75.9772,70.1514,65.4596,62.1576,59.8755,58.0159,56.3933,55.2893,54.4952,53.6565,52.8437,51.6249,50.4032,50.4552,51.6789
SAU,Saudi Arabia,Northern Africa and Western Asia,Western Asia,Middle East and North Africa,Middle East and North Africa,Lower,,,,,,,,,,,,,,,,,,,,,,,119.8185,114.5026,108.6602,102.7194,96.9502,91.1364,85.6095,80.1700,75.0945,70.3225,65.8998,61.5373,57.5538,53.6610,49.9781,46.5769,43.2484,40.1168,37.0941,34.3373,31.8280,29.6494,27.7747,26.1401,24.6950,23.4065,22.1951,21.0260,19.8539,18.7147,17.6337,16.6186,15.6226,14.6755,13.7745,12.9244,12.1162,11.3714,10.6801,10.0374,9.4363,8.8551,8.2938,7.7385,7.1741,6.6409,6.1535,5.7374,5.3293,4.9592,4.6451,4.3348
SAU,Saudi Arabia,Northern Africa and Western Asia,Western Asia,Middle East and North Africa,Middle East and North Africa,Median,,,,,,,,,,,,,,,,,,,,,,,159.6191,149.3413,139.7875,130.7019,122.2737,114.4163,106.8507,99.9312,93.3921,87.0523,81.1604,75.6263,70.3658,65.4523,60.6799,56.1721,51.9083,48.0018,44.3877,41.0563,38.0571,35.3621,32.8521,30.6171,28.5750,26.7218,25.0276,23.4901,22.0962,20.8166,19.6353,18.5316,17.4810,16.5024,15.5678,14.6676,13.8044,12.9899,12.2260,11.4985,10.8166,10.1826,9.5870,9.0339,8.5131,8.0349,7.6133,7.2499,6.9327,6.6487,6.3995,6.1580
SAU,Saudi Arabia,Northern Africa and Western Asia,Western Asia,Middle East and North Africa,Middle East and North Africa,Upper,,,,,,,,,,,,,,,,,,,,,,,213.2886,195.8569,180.6371,167.3890,155.8710,145.8158,136.2422,127.7712,119.8104,111.7774,104.2689,96.9567,89.9314,83.2193,76.3995,70.0923,63.8949,58.1129,52.9095,48.3393,44.4350,40.9188,37.7256,34.9577,32.4355,30.1921,28.1646,26.3483,24.7306,23.3141,22.0688,20.9324,19.9426,18.9608,18.0644,17.1009,16.1592,15.2047,14.2481,13.3463,12.5086,11.7817,11.1298,10.5968,10.1592,9.8240,9.5483,9.3279,9.1756,9.0229,8.9611,8.9022
SDN,Sudan,Northern Africa and Western Asia,Northern Africa,Eastern and Southern Africa,Middle East and North Africa,Lower,,,,169.9684,169.7459,169.3677,168.5461,167.2083,165.7968,164.2767,162.5793,160.6866,158.7115,156.5110,154.5060,152.6874,150.8750,149.3202,147.9805,147.0103,146.2185,145.4044,144.7163,144.0938,143.1351,142.2041,141.1513,140.2441,139.1626,138.0895,137.0530,136.0018,135.0405,169.1773,167.2811,165.3779,129.8142,128.0776,126.2031,124.1269,122.0259,119.8337,117.5259,115.1663,112.7089,110.0232,107.3910,104.4294,101.4417,98.2165,94.9153,91.5157,88.0826,84.8103,93.0859,90.5286,75.5984,72.9179,70.3097,67.8741,65.4133,62.9476,60.5524,58.0979,55.5697,53.0535,50.3999,47.5980,44.8534,42.1711,39.6302,37.1885,34.7541,32.5411
SDN,Sudan,Northern Africa and Western Asia,Northern Africa,Eastern and Southern Africa,Middle East and North Africa,Median,,,,199.9966,196.6882,193.4265,190.0429,186.9817,183.8989,180.7714,177.7680,174.9933,172.3947,169.8036,167.4305,165.2432,163.3100,161.6459,160.2325,159.0318,157.9588,157.0148,156.0730,155.1586,154.2263,153.0942,152.0327,150.8791,149.6913,148.5598,147.4658,146.4052,145.3511,182.2175,180.2345,178.2718,140.1070,138.2585,136.2362,134.0595,131.8182,129.4961,127.0899,124.5935,121.9978,119.2726,116.4346,113.3644,110.1785,106.8556,103.4093,99.9228,96.4588,93.1127,102.5808,100.1380,84.0087,81.3438,78.7826,76.4265,74.2256,72.1840,70.2270,68.3073,66.3657,64.4679,62.5866,60.6683,58.9003,57.0711,55.3088,53.5554,51.7728,50.1492
SDN,Sudan,Northern Africa and Western Asia,Northern Africa,Eastern and Southern Africa,Middle East and North Africa,Upper,,,,232.4128,224.6440,218.3634,212.4002,207.0014,202.3934,198.0836,194.0362,190.4297,186.9758,183.8551,181.0625,178.3805,176.1987,174.4342,172.9076,171.5248,170.3074,169.1058,168.1405,167.0345,166.0180,164.8421,163.6611,162.2946,161.0248,159.8330,158.6840,157.6230,156.5515,196.3403,194.4616,192.3416,151.2595,149.2269,147.0149,144.7111,142.4960,140.0333,137.4502,134.8961,132.2876,129.4918,126.5798,123.3231,119.9748,116.3968,112.6425,108.9983,105.2709,101.8265,112.4488,110.1142,92.6588,90.0804,87.7961,85.7020,83.8750,82.2963,80.9750,79.8641,78.9398,78.0676,77.3851,76.9155,76.6360,76.2913,76.3477,76.6281,76.4960,76.3169
SEN,Senegal,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Lower,296.7531,294.0402,291.0023,287.0486,282.6526,278.0496,273.9699,271.0452,268.6152,267.7406,267.6803,269.2968,271.2207,273.3169,275.3880,276.5234,277.1731,276.8331,275.8186,274.2361,271.2943,267.0928,261.4323,254.8049,247.3124,238.6713,228.9998,218.9037,209.1033,200.3086,192.9483,186.9178,181.3921,175.6921,169.4795,162.3472,154.4515,146.5301,139.5184,134.1301,130.5775,128.8381,128.3937,128.7463,129.7627,130.7416,131.4598,131.3481,130.0590,127.1027,122.2827,115.6030,107.3206,98.7423,90.6025,82.9206,76.3605,70.7196,66.0026,62.0546,58.8922,56.1893,53.8288,51.8714,50.1687,48.5556,47.1331,45.6078,43.8688,41.8917,39.6253,36.9389,34.0835,31.4607
SEN,Senegal,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Median,336.2631,329.9475,323.8679,317.8293,312.2745,307.0192,302.6836,299.0786,296.3429,294.4119,293.4066,293.6812,294.5404,295.5777,296.5387,296.9672,296.6994,295.6863,293.9461,291.5705,288.1811,283.5592,277.5581,270.3596,262.1620,252.7189,242.1466,231.1411,220.8444,211.6290,203.7405,197.1994,191.3570,185.4438,178.7378,171.1022,162.6320,154.1857,146.8287,141.2465,137.4298,135.4669,134.9721,135.4715,136.4536,137.5617,138.4316,138.4674,137.2640,134.3278,129.2892,122.1322,113.5442,104.5088,95.8886,87.9927,81.0556,75.2188,70.3418,66.3202,62.9792,60.1353,57.7108,55.6769,53.9428,52.4391,51.0603,49.6671,48.1575,46.4586,44.5515,42.4917,40.4198,38.5193
SEN,Senegal,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Upper,382.5626,371.6840,361.5585,353.6916,345.9009,339.0052,333.6700,329.0868,325.1295,321.9879,320.2462,319.1152,318.7568,318.6893,318.4882,318.4208,317.2913,315.2454,312.9705,309.8212,306.1954,300.7734,294.3617,286.7101,277.3848,267.2787,255.6755,243.9102,232.9140,223.3025,215.1520,208.1449,201.7639,195.2736,188.0058,180.0635,170.9727,162.1090,154.3454,148.4883,144.5337,142.5131,142.0802,142.6286,143.6318,144.8637,145.7321,145.9355,144.9936,142.1051,137.0466,129.3959,120.2907,110.8526,101.6171,93.3817,86.0490,79.9637,74.8811,70.6716,67.1663,64.1669,61.6793,59.6293,57.9425,56.5494,55.3965,54.3537,53.1287,51.7852,50.4372,49.1943,48.2490,47.5322
SGP,Singapore,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,Non-programme countries,Lower,,,,,72.8172,69.3965,64.8568,60.1985,55.5212,51.0009,46.5898,42.8148,39.6371,37.2700,35.6690,34.1891,32.7044,31.0661,29.4043,27.9196,26.4450,24.9956,23.2664,21.2289,18.9603,16.8056,15.4887,14.8570,14.5902,14.4274,14.0829,13.5288,12.7413,11.8689,11.1440,10.4996,9.9443,9.3835,8.7531,8.0729,7.3570,6.6676,6.0317,5.5023,5.1164,4.8110,4.5756,4.3557,4.1258,3.8925,3.6459,3.4086,3.1903,3.0039,2.8704,2.7673,2.7108,2.6801,2.6593,2.6512,2.6425,2.6306,2.6069,2.5814,2.5614,2.5315,2.4934,2.4398,2.3600,2.2680,2.1566,2.0264,1.8757,1.7209
SGP,Singapore,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,Non-programme countries,Median,,,,,78.1882,71.8546,66.4376,61.5804,56.8326,52.1002,47.6404,43.7348,40.5451,38.1486,36.4326,34.9803,33.4318,31.7718,30.1406,28.6082,27.1277,25.6296,23.9356,21.8340,19.4979,17.4815,16.1599,15.4476,15.1119,14.9231,14.6338,14.0251,13.1792,12.3348,11.5829,10.9234,10.3248,9.7328,9.0924,8.3904,7.6633,6.9553,6.3134,5.7821,5.3708,5.0540,4.8011,4.5794,4.3519,4.1040,3.8490,3.6051,3.3887,3.2075,3.0664,2.9671,2.8997,2.8630,2.8426,2.8322,2.8221,2.8063,2.7836,2.7626,2.7418,2.7168,2.6755,2.6165,2.5367,2.4394,2.3369,2.2397,2.1525,2.0690
SGP,Singapore,Eastern and South-Eastern Asia,South-Eastern Asia,East Asia and Pacific,Non-programme countries,Upper,,,,,84.1502,74.3564,67.9791,63.0078,58.2223,53.2294,48.7071,44.6944,41.4470,39.0066,37.1989,35.8189,34.1944,32.4907,30.8572,29.2586,27.8072,26.3101,24.6848,22.5176,20.0434,18.1421,16.8424,16.0257,15.6088,15.4479,15.2266,14.5539,13.6427,12.7696,12.0128,11.3481,10.7203,10.1201,9.4856,8.7332,7.9868,7.2456,6.5884,6.0535,5.6295,5.3041,5.0437,4.8314,4.6068,4.3366,4.0713,3.8191,3.5994,3.4156,3.2718,3.1687,3.0930,3.0510,3.0311,3.0186,3.0144,2.9939,2.9710,2.9531,2.9307,2.9059,2.8692,2.8092,2.7297,2.6231,2.5275,2.4684,2.4540,2.4739
SLB,Solomon Islands,Oceania,Oceania (exc. Australia and New Zealand),East Asia and Pacific,East Asia and Pacific,Lower,204.5871,200.3009,195.2608,190.0971,184.5510,179.0125,173.0382,167.2636,161.1966,154.9921,148.8195,142.8412,136.5000,130.3392,123.9812,117.5054,111.1804,105.1181,98.9258,92.5450,86.1382,80.1017,74.3790,69.2606,64.4755,66.8260,56.4205,53.0954,50.0666,47.3230,44.9713,42.9702,41.2524,39.7651,38.5796,37.4956,36.5507,35.7130,34.9726,34.1875,33.3910,32.6511,31.9191,31.1193,30.3892,29.6968,29.1413,28.6457,28.2057,27.8120,27.4167,27.1024,26.8007,26.5290,26.2515,25.9602,25.6317,25.2131,24.7619,24.2211,23.5795,22.9426,22.2285,21.5416,20.8978,20.2127,19.5482,18.8061,18.0592,17.2548,16.3813,15.5302,14.6613,13.8629
SLB,Solomon Islands,Oceania,Oceania (exc. Australia and New Zealand),East Asia and Pacific,East Asia and Pacific,Median,231.4751,225.1048,218.6982,212.3209,206.0728,199.6051,193.2079,186.6587,180.0497,173.5098,166.9526,160.1284,153.4520,146.7353,140.0326,133.3837,126.6670,119.8880,112.9771,106.1015,99.4252,92.8963,86.8608,81.1966,76.0101,78.9886,66.8453,62.9244,59.4837,56.4019,53.7714,51.3990,49.3344,47.4274,45.7578,44.2244,42.8458,41.5661,40.3817,39.2877,38.2000,37.1728,36.1625,35.2079,34.3104,33.4749,32.7394,32.0951,31.5547,31.0574,30.6522,30.2681,29.9487,29.6825,29.4043,29.1274,28.8262,28.4743,28.0800,27.6473,27.2025,26.7060,26.2279,25.7768,25.3244,24.9358,24.5171,24.0834,23.5972,23.0305,22.4081,21.8313,21.2263,20.5501
SLB,Solomon Islands,Oceania,Oceania (exc. Australia and New Zealand),East Asia and Pacific,East Asia and Pacific,Upper,264.2415,254.8720,245.9055,238.2293,230.9418,223.7149,216.2738,209.2899,202.3122,195.1528,188.1207,181.1738,174.0228,166.7926,159.8205,152.8771,145.8190,138.1669,130.6838,123.0114,115.2684,107.9746,101.1327,94.8143,88.8946,92.5499,78.5352,74.0580,70.1306,66.6706,63.3555,60.5110,57.9672,55.6865,53.5254,51.4993,49.7497,48.0307,46.4327,44.9736,43.6098,42.2621,40.9695,39.7869,38.7365,37.7008,36.7843,36.0421,35.3053,34.7119,34.1508,33.7987,33.4228,33.1620,32.9421,32.7349,32.5374,32.2813,31.9283,31.6504,31.3699,31.0628,30.8330,30.7517,30.6926,30.6089,30.7108,30.7041,30.7233,30.7663,30.6604,30.6415,30.6749,30.8929
SLE,Sierra Leone,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Lower,,,,,,,341.6470,344.4313,346.5049,347.4421,348.0194,346.9442,344.7167,340.9434,336.3411,331.3031,325.8157,319.8575,314.1515,307.9490,302.5330,297.4211,292.3646,287.7857,283.3181,279.3251,274.7924,270.8676,267.0668,262.8805,259.4644,256.2242,253.6195,251.2010,248.8255,246.7909,244.9721,243.2999,241.8064,240.2226,239.1404,238.0260,236.4975,234.8756,232.7261,229.9034,226.5847,222.6269,218.3866,213.9591,209.0282,203.8520,198.6896,193.2439,187.4079,181.4185,175.1825,168.6874,161.8303,154.8410,147.8428,140.9277,134.3969,128.1071,125.5754,125.3335,110.6747,105.1227,99.7412,94.4368,89.1282,83.8918,78.8159,73.9307
SLE,Sierra Leone,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Median,,,,,,,413.2212,407.6923,402.0945,396.4744,390.9264,385.2327,379.4645,373.9233,368.1344,362.1997,356.3385,350.3720,344.6422,339.1602,333.7743,328.5120,323.4253,318.4520,313.7428,309.0796,304.5920,300.3073,296.2581,292.2506,288.5924,284.8442,281.2656,278.0454,274.8300,271.8488,269.0445,266.4420,263.7387,261.4604,259.3242,257.1432,254.8339,252.4842,249.7168,246.5417,242.7931,238.5593,233.9431,228.9625,223.7431,218.2460,212.5961,206.7029,200.6252,194.3248,187.6542,180.6151,173.3449,166.0256,158.7101,151.6761,145.0231,138.8379,136.7993,137.6194,122.6631,117.9094,113.3647,109.1465,105.0567,101.4342,97.7457,94.2763
SLE,Sierra Leone,Sub-Saharan Africa,,West and Central Africa,West and Central Africa,Upper,,,,,,,502.2190,483.3412,466.1431,451.1192,437.4856,426.5543,416.4530,407.9621,400.4073,394.3306,388.7850,383.3410,378.0936,372.6453,367.1280,361.7309,356.5044,351.5136,346.1706,341.0830,335.7510,331.4023,326.5097,322.1556,318.0824,314.1575,310.0160,305.8680,301.6000,297.7064,293.9050,290.0843,286.7532,283.5505,280.3146,277.3792,274.6897,271.7177,268.3914,264.7494,260.5659,255.9075,250.6967,245.2560,239.7800,233.8155,227.6930,221.4249,214.8883,208.0562,201.0558,193.6540,186.0902,178.4594,170.6753,163.3441,156.7261,150.7480,149.2757,151.2794,136.1966,132.6416,129.7414,127.0130,125.0171,123.4325,122.2517,122.0045
SLV,El Salvador,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Lower,,,,,,163.4783,164.6694,165.0640,165.2401,164.7495,163.6599,161.8512,159.2665,156.3938,153.3709,150.0299,147.0133,143.6649,140.5402,137.3504,134.1183,130.8051,127.2786,123.5336,119.7643,115.8177,111.8899,107.5544,103.2284,98.6691,112.1115,89.9997,85.6879,81.1952,76.8319,72.4771,68.2200,64.3211,60.7612,57.4344,54.3004,51.2880,48.3427,45.4936,42.8405,40.2235,37.7564,35.3601,33.1316,31.0224,29.1138,27.3401,25.6831,24.1325,22.6410,21.2330,19.9524,18.7266,17.5800,16.5322,15.5303,14.5650,13.6464,12.7237,11.8714,11.0610,10.3007,9.5721,8.9029,8.2765,7.7074,7.2278,6.7838,6.4018
SLV,El Salvador,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Median,,,,,,206.2328,201.7545,197.0258,192.8029,188.6628,184.5224,180.6183,176.8708,173.1937,169.7435,166.2618,162.8346,159.5720,156.3017,153.0378,149.7553,146.4135,142.8359,139.1301,135.0724,130.6740,126.0548,121.1396,116.0325,110.8224,125.3242,100.0114,94.6218,89.3698,84.2347,79.3368,74.7183,70.4172,66.4643,62.8176,59.3867,56.1480,53.0419,50.0264,47.0911,44.2498,41.4991,38.9170,36.5139,34.3291,32.2643,30.3835,28.6419,27.0021,25.4589,24.0380,22.7183,21.5127,20.3877,19.3640,18.4187,17.5260,16.7235,15.9412,15.2159,14.5416,13.9019,13.2931,12.7101,12.1701,11.6893,11.2383,10.8177,10.4303
SLV,El Salvador,Latin America and the Caribbean,,Latin America and Caribbean,Latin America and Caribbean,Upper,,,,,,257.4362,243.7351,232.7589,222.9072,215.0167,207.5736,201.2307,195.8260,191.4825,187.1268,183.6091,180.4309,177.7488,174.7806,172.0248,169.3201,166.2506,162.8378,158.9228,154.5462,149.3595,143.5389,137.4791,131.1558,124.7571,140.7225,111.6326,105.0146,98.6575,92.6461,87.0871,81.9307,77.1821,72.8216,68.8174,64.9493,61.4551,58.0880,54.7957,51.5923,48.5314,45.5292,42.7576,40.1899,37.8067,35.6578,33.7032,31.9003,30.2020,28.6571,27.2007,25.8816,24.7335,23.6610,22.6875,21.8394,21.0697,20.4482,19.9101,19.5215,19.1748,18.8784,18.6876,18.5728,18.3588,18.1325,17.9189,17.7832,17.6015
SMR,San Marino,Europe and Northern America,Europe,Western Europe,Non-programme countries,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4477,8.2443,8.0409,7.8715,7.6259,7.3872,7.0792,6.7650,6.4098,6.0698,5.6901,5.3085,4.9276,4.5602,4.1836,3.8440,3.5295,3.2403,2.9877,2.7638,2.5580,2.3662,2.1957,2.0390,1.8932,1.7507,1.6213,1.5080,1.3980,1.2880,1.1750,1.0763,0.9884,0.9146,0.8527,0.7992,0.7543,0.7076,0.6669
SMR,San Marino,Europe and Northern America,Europe,Western Europe,Non-programme countries,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9299,18.2223,16.5919,15.1613,13.8705,12.7121,11.6248,10.6337,9.7239,8.8819,8.1344,7.4516,6.8570,6.3085,5.8136,5.3607,4.9530,4.5900,4.2460,3.9470,3.6822,3.4426,3.2255,3.0250,2.8493,2.6800,2.5370,2.3918,2.2617,2.1420,2.0292,1.9301,1.8332,1.7492,1.6708,1.6047,1.5401,1.4793,1.4293
SMR,San Marino,Europe and Northern America,Europe,Western Europe,Non-programme countries,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3015,38.5189,32.8693,28.1491,24.3592,21.2326,18.6204,16.2787,14.3678,12.8269,11.5241,10.4151,9.5527,8.7401,8.0653,7.4577,6.9067,6.4380,6.0129,5.6333,5.3020,4.9960,4.7547,4.5468,4.3515,4.1704,4.0109,3.8604,3.7229,3.6234,3.5227,3.4522,3.3953,3.3219,3.2654,3.2304,3.1820,3.1355,3.0795
SOM,Somalia,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.9906,146.5853,149.6100,151.9506,153.3233,153.8207,153.0049,151.9305,148.0873,358.2782,362.4929,135.9183,135.4769,135.4734,135.4734,135.4734,135.4734,135.4734,135.4734,135.4734,135.4734,135.4734,135.4734,135.4097,134.4497,131.1414,125.3990,118.3879,131.3831,245.3104,121.5651,91.3067,85.4934,79.7415,74.8027,87.4382,73.7280,61.9435,57.9673,54.5459,68.2628,48.3151
SOM,Somalia,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.1645,198.1439,194.8507,192.5096,190.1846,188.1851,185.9531,183.2958,179.9560,442.8712,456.0397,172.6167,172.3473,172.3452,172.3452,172.3452,172.3452,172.3452,172.3452,172.3452,172.3452,172.3452,172.3452,172.3017,171.5380,169.7211,166.1217,161.8123,185.9120,358.5452,184.0544,142.6275,137.7718,133.5592,129.6383,155.3752,136.0078,118.0900,114.4448,110.8546,142.8675,104.0192
SOM,Somalia,Sub-Saharan Africa,,Eastern and Southern Africa,Eastern and Southern Africa,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.1552,272.6502,260.0497,248.8412,240.4615,233.6060,227.8258,223.2416,220.7308,555.0328,583.6877,222.8210,223.0646,223.0626,223.0626,223.0626,223.0626,223.0626,223.0626,223.0626,223.0626,223.0626,223.0626,223.0521,222.6342,223.0418,223.9333,226.4749,270.9224,541.4323,288.6789,232.1473,234.1400,233.7583,234.0344,291.6419,261.2925,233.9613,232.2462,230.9881,306.1880,225.9336
SRB,Serbia,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6237,37.8136,36.9297,35.0764,32.8287,30.3225,27.8094,25.4485,23.7016,22.4436,20.8139,18.9856,16.9719,15.0803,13.7450,12.8198,12.2520,11.6677,10.9791,10.2153,9.3802,8.6890,8.1821,7.8572,7.6759,7.4945,7.3143,7.0907,6.8348,6.5825,6.3140,6.0753,5.8519,5.6694,5.5447,5.4172,5.3055,5.1785,5.0481,4.8712
SRB,Serbia,Europe and Northern America,Europe,Eastern Europe and Central Asia,Europe and Central Asia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6987,39.2908,37.8329,35.9399,33.6154,31.0311,28.4586,26.1468,24.3370,22.9327,21.4404,19.5011,17.3913,15.5700,14.2099,13.2487,12.5892,12.0400,11.3736,10.5287,9.6949,9.0103,8.5073,8.1660,7.9461,7.7689,7.5749,7.3483,7.0951,6.8302,6.5646,6.3154,6.0913,5.9110,5.7716,5.6525,5.5283,5.4093,5.3097,5.2326
